totalload_actual,variable,value
31004.0,wind,4591.0
30505.0,wind,5412.0
30573.0,wind,5957.0
29942.0,wind,6329.0
28660.0,wind,6531.0
27917.0,wind,6562.0
28429.0,wind,6878.0
30591.0,wind,7432.0
31104.0,wind,8296.0
31500.0,wind,9274.0
30892.0,wind,9642.0
29509.0,wind,9966.0
27654.0,wind,10308.0
25598.0,wind,10356.0
23707.0,wind,10615.0
22369.0,wind,10542.0
21539.0,wind,10283.0
21091.0,wind,9943.0
21101.0,wind,9273.0
21599.0,wind,8173.0
22416.0,wind,7667.0
22905.0,wind,7769.0
25095.0,wind,7436.0
27280.0,wind,7247.0
28201.0,wind,6969.0
28223.0,wind,7225.0
28680.0,wind,7504.0
28455.0,wind,7892.0
27137.0,wind,7653.0
26452.0,wind,7378.0
26990.0,wind,6845.0
29218.0,wind,6754.0
30368.0,wind,6797.0
31182.0,wind,6995.0
31059.0,wind,7338.0
29672.0,wind,7645.0
27464.0,wind,7927.0
25151.0,wind,7911.0
23444.0,wind,8603.0
22201.0,wind,9488.0
21750.0,wind,10463.0
21918.0,wind,10848.0
22855.0,wind,10772.0
26127.0,wind,10887.0
30664.0,wind,10989.0
33511.0,wind,11228.0
34896.0,wind,11226.0
35533.0,wind,11273.0
35482.0,wind,11459.0
35078.0,wind,11598.0
34948.0,wind,11705.0
33380.0,wind,11394.0
33358.0,wind,11629.0
32934.0,wind,11536.0
33473.0,wind,10865.0
35410.0,wind,10563.0
36108.0,wind,10492.0
36550.0,wind,10214.0
35440.0,wind,10061.0
32629.0,wind,9647.0
29353.0,wind,8777.0
27137.0,wind,8341.0
25346.0,wind,8063.0
24202.0,wind,7812.0
23659.0,wind,7661.0
23656.0,wind,7593.0
24337.0,wind,7680.0
27062.0,wind,7521.0
31591.0,wind,7605.0
34224.0,wind,7365.0
35361.0,wind,6942.0
35795.0,wind,6330.0
35533.0,wind,5955.0
35198.0,wind,6355.0
34718.0,wind,6459.0
33702.0,wind,6575.0
33262.0,wind,6454.0
32901.0,wind,6191.0
33465.0,wind,6305.0
35536.0,wind,6766.0
36473.0,wind,6896.0
36732.0,wind,6826.0
35542.0,wind,6642.0
32872.0,wind,6456.0
29737.0,wind,6230.0
27338.0,wind,6291.0
25444.0,wind,6438.0
24283.0,wind,6565.0
23897.0,wind,6586.0
23816.0,wind,6567.0
24510.0,wind,6475.0
27245.0,wind,6524.0
32072.0,wind,6435.0
34684.0,wind,6250.0
35360.0,wind,5963.0
35444.0,wind,5597.0
35220.0,wind,5113.0
34935.0,wind,4992.0
34456.0,wind,5060.0
33442.0,wind,4829.0
33161.0,wind,4688.0
32972.0,wind,4591.0
33814.0,wind,4720.0
36115.0,wind,4982.0
36642.0,wind,4965.0
36803.0,wind,5149.0
35710.0,wind,5456.0
33018.0,wind,5625.0
29814.0,wind,5626.0
27462.0,wind,5723.0
25490.0,wind,6010.0
24294.0,wind,6078.0
23889.0,wind,6031.0
23926.0,wind,5693.0
24544.0,wind,5620.0
27380.0,wind,5521.0
31927.0,wind,5518.0
34451.0,wind,5721.0
35313.0,wind,5662.0
35610.0,wind,5201.0
35408.0,wind,4608.0
35051.0,wind,4523.0
34845.0,wind,4865.0
33839.0,wind,5241.0
33492.0,wind,4306.0
33408.0,wind,3835.0
34319.0,wind,3629.0
36124.0,wind,4271.0
36702.0,wind,4772.0
36813.0,wind,4963.0
35670.0,wind,5261.0
33192.0,wind,5357.0
30066.0,wind,5786.0
27784.0,wind,5869.0
25822.0,wind,5896.0
24592.0,wind,5550.0
24171.0,wind,5819.0
23913.0,wind,6316.0
24607.0,wind,6114.0
27155.0,wind,6474.0
31675.0,wind,7021.0
34165.0,wind,7287.0
35012.0,wind,7456.0
35600.0,wind,7718.0
35376.0,wind,7878.0
34980.0,wind,8462.0
34642.0,wind,8588.0
33498.0,wind,8791.0
32736.0,wind,8529.0
32280.0,wind,7898.0
32783.0,wind,6763.0
34791.0,wind,6587.0
35117.0,wind,6668.0
35104.0,wind,6645.0
33993.0,wind,6788.0
32092.0,wind,6703.0
29645.0,wind,6956.0
29215.0,wind,8566.0
27059.0,wind,8288.0
25800.0,wind,8050.0
25302.0,wind,7828.0
25221.0,wind,7493.0
25872.0,wind,7010.0
28576.0,wind,6519.0
33557.0,wind,6155.0
36741.0,wind,5812.0
37809.0,wind,5379.0
38406.0,wind,4595.0
38075.0,wind,4357.0
37279.0,wind,5057.0
36842.0,wind,5640.0
35588.0,wind,5483.0
34803.0,wind,5303.0
34445.0,wind,5060.0
34702.0,wind,4836.0
36671.0,wind,4999.0
37541.0,wind,5193.0
37474.0,wind,4864.0
36841.0,wind,4408.0
34624.0,wind,4082.0
31942.0,wind,4164.0
26971.0,wind,9144.0
25062.0,wind,8689.0
23779.0,wind,8423.0
23460.0,wind,8091.0
23515.0,wind,8099.0
24193.0,wind,7916.0
27254.0,wind,7588.0
32070.0,wind,7008.0
35028.0,wind,6568.0
36940.0,wind,6002.0
37882.0,wind,5769.0
38124.0,wind,6143.0
37917.0,wind,6491.0
37907.0,wind,6662.0
36775.0,wind,6968.0
36021.0,wind,7478.0
35638.0,wind,7980.0
35526.0,wind,7777.0
35755.0,wind,6766.0
38202.0,wind,6693.0
38783.0,wind,6598.0
37934.0,wind,6164.0
35230.0,wind,5742.0
31690.0,wind,5443.0
25503.0,wind,14572.0
23830.0,wind,14396.0
22753.0,wind,13960.0
22533.0,wind,13244.0
22536.0,wind,13123.0
23495.0,wind,13300.0
26793.0,wind,12967.0
30850.0,wind,12557.0
33785.0,wind,12541.0
34977.0,wind,12507.0
35444.0,wind,13168.0
35299.0,wind,13928.0
35097.0,wind,14241.0
34807.0,wind,14238.0
33547.0,wind,14002.0
32668.0,wind,13525.0
32404.0,wind,12914.0
32121.0,wind,12289.0
32044.0,wind,10498.0
34188.0,wind,8502.0
35768.0,wind,7990.0
34789.0,wind,7868.0
32301.0,wind,7431.0
29336.0,wind,6889.0
27710.0,wind,9817.0
25730.0,wind,9592.0
24636.0,wind,9190.0
24126.0,wind,9420.0
23915.0,wind,9243.0
24437.0,wind,8842.0
26962.0,wind,8490.0
30781.0,wind,8007.0
33269.0,wind,7374.0
34663.0,wind,6937.0
35162.0,wind,6870.0
35230.0,wind,7150.0
35162.0,wind,7172.0
34744.0,wind,6932.0
33613.0,wind,6218.0
33216.0,wind,5879.0
33060.0,wind,5269.0
32704.0,wind,4463.0
31895.0,wind,4093.0
31776.0,wind,3579.0
33445.0,wind,3308.0
35217.0,wind,3327.0
32555.0,wind,3241.0
29863.0,wind,3457.0
25670.0,wind,3355.0
24166.0,wind,3419.0
23019.0,wind,3786.0
22349.0,wind,3979.0
22050.0,wind,4477.0
21894.0,wind,4647.0
22201.0,wind,5190.0
22448.0,wind,5549.0
24394.0,wind,5289.0
26495.0,wind,5441.0
28000.0,wind,6085.0
28433.0,wind,6893.0
28432.0,wind,7768.0
28368.0,wind,8999.0
27530.0,wind,10032.0
26271.0,wind,11040.0
25460.0,wind,11641.0
25137.0,wind,12328.0
24971.0,wind,12646.0
25277.0,wind,12773.0
26017.0,wind,12815.0
27483.0,wind,11660.0
26875.0,wind,11526.0
25171.0,wind,10892.0
25732.0,wind,4171.0
24356.0,wind,4063.0
23490.0,wind,3998.0
23125.0,wind,3871.0
22978.0,wind,4033.0
23300.0,wind,4217.0
24976.0,wind,4246.0
27606.0,wind,4032.0
29701.0,wind,3763.0
30960.0,wind,3676.0
31596.0,wind,3878.0
32145.0,wind,4686.0
32490.0,wind,5522.0
32435.0,wind,6228.0
31601.0,wind,6523.0
31098.0,wind,6960.0
31048.0,wind,7351.0
30875.0,wind,7808.0
30389.0,wind,8077.0
30143.0,wind,8278.0
30364.0,wind,8578.0
30756.0,wind,8216.0
29915.0,wind,7948.0
27434.0,wind,7586.0
28518.0,wind,3281.0
26746.0,wind,2931.0
25737.0,wind,2699.0
25253.0,wind,2496.0
25078.0,wind,2310.0
25414.0,wind,2002.0
26956.0,wind,1790.0
29071.0,wind,1568.0
31395.0,wind,1291.0
33377.0,wind,1220.0
34496.0,wind,1224.0
35273.0,wind,1181.0
36117.0,wind,1161.0
36412.0,wind,1188.0
35869.0,wind,1322.0
35308.0,wind,1738.0
35509.0,wind,2354.0
35397.0,wind,2883.0
34752.0,wind,3418.0
34093.0,wind,4049.0
33506.0,wind,5235.0
33098.0,wind,5832.0
32485.0,wind,6061.0
30418.0,wind,5973.0
26589.0,wind,3328.0
25191.0,wind,3370.0
23966.0,wind,3111.0
23125.0,wind,2962.0
22650.0,wind,2714.0
22406.0,wind,2422.0
22428.0,wind,2375.0
22115.0,wind,2410.0
22616.0,wind,2296.0
24240.0,wind,2012.0
25844.0,wind,1872.0
26944.0,wind,2018.0
27822.0,wind,2384.0
28604.0,wind,3209.0
28990.0,wind,4626.0
28634.0,wind,5881.0
28102.0,wind,6239.0
27699.0,wind,6418.0
27567.0,wind,6669.0
27444.0,wind,5783.0
27596.0,wind,5111.0
29247.0,wind,4806.0
29348.0,wind,4837.0
27795.0,wind,4598.0
26155.0,wind,3907.0
24884.0,wind,3883.0
24140.0,wind,3632.0
23805.0,wind,3389.0
23665.0,wind,3069.0
24053.0,wind,2530.0
26228.0,wind,2097.0
29285.0,wind,1823.0
31054.0,wind,1585.0
32434.0,wind,1257.0
33527.0,wind,952.0
34209.0,wind,800.0
35134.0,wind,756.0
35465.0,wind,656.0
34748.0,wind,688.0
34381.0,wind,806.0
34258.0,wind,1083.0
34185.0,wind,1491.0
33548.0,wind,1660.0
33052.0,wind,1671.0
33733.0,wind,1765.0
33900.0,wind,2042.0
30864.0,wind,2187.0
28453.0,wind,2422.0
24752.0,wind,7565.0
23491.0,wind,7745.0
22544.0,wind,7699.0
22088.0,wind,7235.0
21687.0,wind,6847.0
21360.0,wind,6468.0
21380.0,wind,6290.0
22265.0,wind,6087.0
22657.0,wind,5888.0
24274.0,wind,5730.0
25711.0,wind,5515.0
26283.0,wind,5706.0
26606.0,wind,6041.0
26901.0,wind,6099.0
26386.0,wind,6063.0
25106.0,wind,6074.0
24465.0,wind,5746.0
24068.0,wind,5524.0
24018.0,wind,5139.0
25036.0,wind,4933.0
27411.0,wind,4929.0
27375.0,wind,4844.0
26204.0,wind,4820.0
24516.0,wind,4874.0
24437.0,wind,6518.0
22865.0,wind,5711.0
21969.0,wind,4982.0
21664.0,wind,4883.0
21576.0,wind,4866.0
22475.0,wind,4598.0
25431.0,wind,3979.0
29533.0,wind,3395.0
31533.0,wind,2696.0
32618.0,wind,2407.0
33243.0,wind,2578.0
33340.0,wind,2587.0
33522.0,wind,2384.0
33357.0,wind,2152.0
32458.0,wind,2034.0
31978.0,wind,1908.0
31625.0,wind,1846.0
31945.0,wind,1814.0
33727.0,wind,1946.0
34366.0,wind,1966.0
34706.0,wind,1831.0
33582.0,wind,1744.0
30953.0,wind,1518.0
28232.0,wind,1249.0
27325.0,wind,4600.0
25461.0,wind,4720.0
24351.0,wind,4875.0
23940.0,wind,4611.0
23963.0,wind,4350.0
24568.0,wind,4001.0
27192.0,wind,3510.0
31879.0,wind,3196.0
34447.0,wind,2871.0
35252.0,wind,2457.0
35625.0,wind,2259.0
35535.0,wind,2518.0
35237.0,wind,3144.0
34936.0,wind,3759.0
34191.0,wind,4120.0
33899.0,wind,4694.0
33954.0,wind,5234.0
34651.0,wind,5874.0
36213.0,wind,6850.0
36490.0,wind,7632.0
36663.0,wind,8180.0
35684.0,wind,8697.0
32893.0,wind,9406.0
29689.0,wind,9862.0
27560.0,wind,10436.0
25679.0,wind,10753.0
24466.0,wind,11029.0
23909.0,wind,10918.0
23895.0,wind,10963.0
24770.0,wind,11027.0
27396.0,wind,11531.0
31955.0,wind,11409.0
34486.0,wind,10616.0
35441.0,wind,10323.0
36050.0,wind,9973.0
36187.0,wind,9689.0
36225.0,wind,10441.0
36167.0,wind,11620.0
35012.0,wind,12789.0
34626.0,wind,13663.0
34613.0,wind,14316.0
35033.0,wind,14288.0
36549.0,wind,14220.0
37065.0,wind,14087.0
37179.0,wind,13927.0
36201.0,wind,13321.0
33400.0,wind,12879.0
30339.0,wind,12696.0
28303.0,wind,12268.0
26284.0,wind,11797.0
24931.0,wind,11665.0
24422.0,wind,11650.0
24255.0,wind,11439.0
24996.0,wind,10939.0
27539.0,wind,10566.0
32067.0,wind,10310.0
34698.0,wind,10083.0
35663.0,wind,9824.0
36038.0,wind,9771.0
35911.0,wind,10206.0
35445.0,wind,10880.0
35111.0,wind,11576.0
33965.0,wind,11900.0
33305.0,wind,11661.0
33011.0,wind,10884.0
33485.0,wind,10258.0
35369.0,wind,10440.0
35708.0,wind,10559.0
35655.0,wind,10600.0
34758.0,wind,10587.0
32518.0,wind,10144.0
29979.0,wind,9887.0
27979.0,wind,10038.0
26094.0,wind,10301.0
24605.0,wind,10155.0
23691.0,wind,9984.0
23430.0,wind,10359.0
23281.0,wind,10556.0
23831.0,wind,10647.0
25342.0,wind,10602.0
27081.0,wind,10658.0
29602.0,wind,10224.0
31294.0,wind,9879.0
31557.0,wind,9703.0
31221.0,wind,9810.0
31182.0,wind,10012.0
30493.0,wind,10488.0
29424.0,wind,10683.0
28838.0,wind,10408.0
29362.0,wind,10170.0
31262.0,wind,10112.0
31838.0,wind,9911.0
32068.0,wind,9757.0
31728.0,wind,9239.0
30189.0,wind,8943.0
28303.0,wind,8752.0
26136.0,wind,8720.0
24182.0,wind,8862.0
22707.0,wind,9072.0
21841.0,wind,9104.0
21543.0,wind,9313.0
21398.0,wind,9624.0
21882.0,wind,9783.0
22793.0,wind,10117.0
23515.0,wind,11197.0
25653.0,wind,11940.0
27883.0,wind,12802.0
28965.0,wind,13288.0
29295.0,wind,13330.0
29818.0,wind,13679.0
29529.0,wind,14127.0
28227.0,wind,14305.0
27340.0,wind,13936.0
27558.0,wind,13655.0
29698.0,wind,13281.0
30958.0,wind,12951.0
31890.0,wind,12507.0
31965.0,wind,11919.0
30672.0,wind,11429.0
28319.0,wind,11027.0
25677.0,wind,10470.0
23998.0,wind,9918.0
22900.0,wind,9561.0
22515.0,wind,9064.0
22631.0,wind,8167.0
23603.0,wind,7588.0
26865.0,wind,6985.0
31683.0,wind,6631.0
34826.0,wind,6143.0
35999.0,wind,5235.0
36610.0,wind,4208.0
36340.0,wind,3717.0
35855.0,wind,3819.0
35563.0,wind,4129.0
34491.0,wind,4441.0
33938.0,wind,4476.0
33833.0,wind,4742.0
34562.0,wind,5116.0
36606.0,wind,5155.0
36987.0,wind,5129.0
37448.0,wind,5667.0
36205.0,wind,6664.0
33444.0,wind,7364.0
30171.0,wind,7956.0
27932.0,wind,8056.0
25927.0,wind,8267.0
24876.0,wind,8581.0
24389.0,wind,8478.0
24433.0,wind,8235.0
25124.0,wind,8186.0
27995.0,wind,8264.0
32711.0,wind,8161.0
35654.0,wind,8142.0
36692.0,wind,8038.0
36953.0,wind,8185.0
36989.0,wind,8501.0
36642.0,wind,8417.0
36525.0,wind,9403.0
35318.0,wind,9509.0
34890.0,wind,9367.0
34799.0,wind,9448.0
35776.0,wind,9533.0
37183.0,wind,9912.0
37454.0,wind,10258.0
37579.0,wind,10290.0
36681.0,wind,9658.0
33880.0,wind,8973.0
30489.0,wind,8413.0
28144.0,wind,8080.0
26046.0,wind,7844.0
24800.0,wind,7896.0
24218.0,wind,8232.0
24142.0,wind,8811.0
24754.0,wind,9414.0
27642.0,wind,9675.0
32381.0,wind,9413.0
35277.0,wind,9629.0
36093.0,wind,9350.0
36394.0,wind,8840.0
36109.0,wind,9257.0
35593.0,wind,10361.0
35229.0,wind,11068.0
34226.0,wind,10866.0
33710.0,wind,10004.0
33574.0,wind,8375.0
34426.0,wind,7220.0
36288.0,wind,7046.0
36610.0,wind,7204.0
36694.0,wind,7353.0
35971.0,wind,7487.0
33405.0,wind,7655.0
30292.0,wind,7591.0
27987.0,wind,7684.0
25935.0,wind,7693.0
24684.0,wind,7189.0
24040.0,wind,6641.0
23989.0,wind,6005.0
24642.0,wind,5729.0
27262.0,wind,5693.0
31876.0,wind,5566.0
34912.0,wind,5246.0
35642.0,wind,4761.0
35712.0,wind,4234.0
35514.0,wind,4437.0
35180.0,wind,5256.0
34710.0,wind,5822.0
33505.0,wind,6381.0
33053.0,wind,6286.0
32899.0,wind,6098.0
33647.0,wind,5972.0
35657.0,wind,6301.0
35967.0,wind,6434.0
36154.0,wind,6397.0
35422.0,wind,6593.0
33081.0,wind,6766.0
30075.0,wind,6840.0
27831.0,wind,6871.0
25772.0,wind,6808.0
24320.0,wind,6926.0
23784.0,wind,6853.0
23656.0,wind,6764.0
24203.0,wind,6778.0
26675.0,wind,6770.0
31103.0,wind,6989.0
33847.0,wind,7280.0
34653.0,wind,7371.0
34927.0,wind,7267.0
34688.0,wind,7291.0
34071.0,wind,7473.0
33535.0,wind,7716.0
32252.0,wind,7918.0
31475.0,wind,7802.0
31178.0,wind,7817.0
31761.0,wind,7736.0
33563.0,wind,7717.0
34041.0,wind,7597.0
33953.0,wind,7476.0
33098.0,wind,7338.0
31194.0,wind,7417.0
28684.0,wind,7316.0
26591.0,wind,7264.0
24533.0,wind,7021.0
23053.0,wind,6866.0
22329.0,wind,6510.0
21891.0,wind,6129.0
21853.0,wind,5756.0
22551.0,wind,5438.0
24115.0,wind,5021.0
25761.0,wind,4549.0
28444.0,wind,4146.0
30139.0,wind,3729.0
30199.0,wind,3459.0
29718.0,wind,3367.0
29767.0,wind,3305.0
29157.0,wind,2956.0
28044.0,wind,2626.0
27345.0,wind,2365.0
27815.0,wind,2441.0
29901.0,wind,2617.0
30400.0,wind,2719.0
30931.0,wind,2712.0
30580.0,wind,2789.0
29293.0,wind,2833.0
27320.0,wind,2961.0
24956.0,wind,2973.0
22910.0,wind,2981.0
21599.0,wind,2968.0
20744.0,wind,2966.0
20397.0,wind,2943.0
20439.0,wind,2777.0
20989.0,wind,2661.0
22014.0,wind,2542.0
22978.0,wind,2392.0
25196.0,wind,2499.0
27240.0,wind,2308.0
27874.0,wind,2107.0
27700.0,wind,2097.0
27944.0,wind,2030.0
27598.0,wind,1697.0
26415.0,wind,1433.0
25724.0,wind,1408.0
26020.0,wind,1543.0
28361.0,wind,1862.0
29187.0,wind,2136.0
29880.0,wind,2211.0
29973.0,wind,2258.0
28806.0,wind,2273.0
26608.0,wind,2264.0
24074.0,wind,2396.0
22040.0,wind,2382.0
20759.0,wind,2461.0
20087.0,wind,2515.0
19894.0,wind,2569.0
20299.0,wind,2543.0
21617.0,wind,2645.0
23853.0,wind,2499.0
25773.0,wind,2503.0
28255.0,wind,2346.0
29575.0,wind,2201.0
29423.0,wind,1943.0
28749.0,wind,1687.0
28400.0,wind,1582.0
27707.0,wind,1496.0
26728.0,wind,1362.0
26319.0,wind,1357.0
26882.0,wind,1544.0
29305.0,wind,1694.0
29570.0,wind,1821.0
28474.0,wind,1613.0
26583.0,wind,1399.0
24287.0,wind,1338.0
23231.0,wind,1424.0
22499.0,wind,1359.0
21353.0,wind,1404.0
20021.0,wind,1481.0
18899.0,wind,1577.0
18279.0,wind,1513.0
18179.0,wind,1453.0
18472.0,wind,1577.0
19012.0,wind,1897.0
19244.0,wind,2133.0
20540.0,wind,2081.0
22644.0,wind,2012.0
24059.0,wind,1841.0
24491.0,wind,1800.0
24570.0,wind,1882.0
23736.0,wind,2025.0
22063.0,wind,2157.0
21618.0,wind,2112.0
22204.0,wind,2021.0
24487.0,wind,2077.0
25638.0,wind,2131.0
26518.0,wind,2319.0
26921.0,wind,2702.0
26318.0,wind,2996.0
24341.0,wind,3139.0
22138.0,wind,3217.0
20267.0,wind,3183.0
19102.0,wind,3092.0
18598.0,wind,3065.0
18522.0,wind,2936.0
19135.0,wind,2681.0
20917.0,wind,2592.0
23860.0,wind,2543.0
26435.0,wind,2503.0
28792.0,wind,2581.0
30404.0,wind,2608.0
30774.0,wind,2422.0
30530.0,wind,2217.0
30532.0,wind,1875.0
29732.0,wind,1561.0
28525.0,wind,1213.0
28144.0,wind,1020.0
28627.0,wind,1103.0
30534.0,wind,1249.0
31167.0,wind,1323.0
31577.0,wind,1286.0
31459.0,wind,1325.0
29812.0,wind,1370.0
27108.0,wind,1456.0
24679.0,wind,1605.0
22620.0,wind,1658.0
21316.0,wind,1592.0
20739.0,wind,1455.0
20676.0,wind,1489.0
21231.0,wind,1471.0
23195.0,wind,1418.0
26398.0,wind,1286.0
29222.0,wind,1117.0
31599.0,wind,973.0
32759.0,wind,891.0
32889.0,wind,764.0
32376.0,wind,697.0
32295.0,wind,604.0
31399.0,wind,584.0
30469.0,wind,617.0
30184.0,wind,673.0
30819.0,wind,778.0
32522.0,wind,924.0
32940.0,wind,1092.0
33142.0,wind,1198.0
32669.0,wind,1240.0
30753.0,wind,1326.0
27882.0,wind,1398.0
25147.0,wind,1537.0
23068.0,wind,1792.0
21779.0,wind,2025.0
21244.0,wind,2340.0
21132.0,wind,2462.0
21642.0,wind,2672.0
23591.0,wind,2852.0
26804.0,wind,3037.0
29506.0,wind,3340.0
31863.0,wind,3444.0
33050.0,wind,3319.0
33200.0,wind,3168.0
32659.0,wind,3127.0
32453.0,wind,3379.0
31308.0,wind,3729.0
30281.0,wind,4059.0
29935.0,wind,4340.0
30428.0,wind,4785.0
32248.0,wind,5464.0
32728.0,wind,5848.0
32642.0,wind,6151.0
32155.0,wind,6461.0
30428.0,wind,6871.0
28015.0,wind,7062.0
25709.0,wind,6943.0
23622.0,wind,7135.0
22122.0,wind,7663.0
21368.0,wind,7685.0
21084.0,wind,7567.0
21168.0,wind,7464.0
21927.0,wind,7661.0
23347.0,wind,7728.0
24931.0,wind,7721.0
27300.0,wind,7369.0
29315.0,wind,6663.0
29757.0,wind,6549.0
29366.0,wind,6575.0
29252.0,wind,6596.0
28811.0,wind,6668.0
27815.0,wind,6812.0
27044.0,wind,6694.0
27317.0,wind,6445.0
29535.0,wind,6816.0
30271.0,wind,7354.0
30819.0,wind,7807.0
30718.0,wind,7710.0
29352.0,wind,7411.0
27332.0,wind,7096.0
24922.0,wind,6578.0
22772.0,wind,6239.0
21301.0,wind,6222.0
20386.0,wind,6133.0
20103.0,wind,5860.0
20112.0,wind,5857.0
20651.0,wind,5901.0
21639.0,wind,5697.0
22662.0,wind,5320.0
24759.0,wind,4856.0
26942.0,wind,4277.0
27614.0,wind,3954.0
27235.0,wind,3883.0
27462.0,wind,3821.0
27264.0,wind,3917.0
26002.0,wind,3903.0
25313.0,wind,3856.0
25552.0,wind,4187.0
28072.0,wind,4760.0
29221.0,wind,5129.0
30042.0,wind,5406.0
30229.0,wind,5193.0
29145.0,wind,4912.0
26934.0,wind,4498.0
24312.0,wind,4409.0
22140.0,wind,4344.0
20851.0,wind,4160.0
20200.0,wind,3768.0
20006.0,wind,3702.0
20366.0,wind,3491.0
21723.0,wind,3322.0
23850.0,wind,3231.0
25969.0,wind,3197.0
28382.0,wind,3190.0
29873.0,wind,2899.0
29753.0,wind,2587.0
28982.0,wind,2436.0
28636.0,wind,2352.0
27988.0,wind,2289.0
27009.0,wind,2233.0
26449.0,wind,2267.0
26738.0,wind,2550.0
29592.0,wind,2952.0
30653.0,wind,3113.0
29735.0,wind,3288.0
28071.0,wind,3503.0
25801.0,wind,3586.0
24455.0,wind,3651.0
22009.0,solar,9.0
20589.0,solar,9.0
19547.0,solar,9.0
18871.0,solar,9.0
18688.0,solar,9.0
18869.0,solar,9.0
19263.0,solar,9.0
19046.0,solar,34.0
19563.0,solar,601.0
21063.0,solar,1635.0
22448.0,solar,2479.0
23033.0,solar,2942.0
23680.0,solar,2898.0
23918.0,solar,2778.0
22626.0,solar,2554.0
22130.0,solar,1876.0
22607.0,solar,781.0
25198.0,solar,177.0
26477.0,solar,119.0
27326.0,solar,115.0
27534.0,solar,91.0
26946.0,solar,60.0
24878.0,solar,50.0
28084.0,solar,13.0
26180.0,solar,13.0
25063.0,solar,17.0
24672.0,solar,20.0
24537.0,solar,19.0
25261.0,solar,13.0
27911.0,solar,13.0
32762.0,solar,12.0
35344.0,solar,47.0
36342.0,solar,392.0
36727.0,solar,991.0
36772.0,solar,1491.0
36642.0,solar,1791.0
36684.0,solar,1990.0
35554.0,solar,1983.0
35155.0,solar,1676.0
34958.0,solar,1363.0
35112.0,solar,882.0
36077.0,solar,234.0
37957.0,solar,24.0
38313.0,solar,10.0
37394.0,solar,9.0
34645.0,solar,9.0
31297.0,solar,9.0
28930.0,solar,21.0
26848.0,solar,21.0
25598.0,solar,18.0
25203.0,solar,18.0
24987.0,solar,18.0
25730.0,solar,20.0
28433.0,solar,20.0
32647.0,solar,25.0
35564.0,solar,163.0
36996.0,solar,466.0
37853.0,solar,686.0
37462.0,solar,892.0
37710.0,solar,1059.0
36951.0,solar,1140.0
35258.0,solar,1217.0
34981.0,solar,1078.0
34927.0,solar,961.0
35080.0,solar,687.0
35274.0,solar,227.0
37370.0,solar,36.0
38355.0,solar,29.0
37128.0,solar,27.0
34310.0,solar,27.0
31080.0,solar,17.0
24890.0,solar,423.0
22892.0,solar,313.0
21436.0,solar,250.0
20636.0,solar,196.0
20276.0,solar,175.0
20235.0,solar,174.0
20708.0,solar,134.0
21220.0,solar,92.0
21777.0,solar,306.0
23736.0,solar,1259.0
25195.0,solar,2731.0
25876.0,solar,4021.0
25610.0,solar,4742.0
25179.0,solar,5166.0
24932.0,solar,5024.0
23987.0,solar,4778.0
23262.0,solar,4102.0
22859.0,solar,3251.0
22924.0,solar,2152.0
23696.0,solar,1019.0
26026.0,solar,490.0
28770.0,solar,381.0
27734.0,solar,317.0
26027.0,solar,213.0
24004.0,solar,29.0
22300.0,solar,11.0
21162.0,solar,11.0
20561.0,solar,11.0
20264.0,solar,11.0
20037.0,solar,10.0
20223.0,solar,11.0
20090.0,solar,69.0
21114.0,solar,668.0
23050.0,solar,1765.0
24492.0,solar,2895.0
25223.0,solar,3320.0
25389.0,solar,3526.0
25542.0,solar,3545.0
25099.0,solar,3683.0
23834.0,solar,3557.0
23017.0,solar,3384.0
22735.0,solar,2993.0
22835.0,solar,2739.0
23281.0,solar,2192.0
24770.0,solar,1075.0
27316.0,solar,458.0
26745.0,solar,305.0
24843.0,solar,164.0
25315.0,solar,355.0
23802.0,solar,302.0
22721.0,solar,242.0
22606.0,solar,231.0
22345.0,solar,230.0
22638.0,solar,205.0
24358.0,solar,170.0
26797.0,solar,309.0
29053.0,solar,947.0
30364.0,solar,2117.0
31084.0,solar,3528.0
31549.0,solar,4192.0
31908.0,solar,4607.0
31924.0,solar,4917.0
31032.0,solar,4864.0
30223.0,solar,4392.0
29762.0,solar,3836.0
29657.0,solar,3496.0
29153.0,solar,2923.0
28886.0,solar,2495.0
28695.0,solar,1624.0
29112.0,solar,816.0
28473.0,solar,583.0
26404.0,solar,545.0
25657.0,solar,104.0
24090.0,solar,98.0
22924.0,solar,97.0
22334.0,solar,96.0
21903.0,solar,97.0
21520.0,solar,98.0
21368.0,solar,100.0
21291.0,solar,240.0
22570.0,solar,803.0
24388.0,solar,1690.0
25963.0,solar,2598.0
26848.0,solar,3249.0
27451.0,solar,3608.0
27952.0,solar,3920.0
28153.0,solar,3988.0
27341.0,solar,3904.0
26724.0,solar,3777.0
26355.0,solar,3530.0
26132.0,solar,3060.0
26550.0,solar,2491.0
27009.0,solar,1617.0
27768.0,solar,772.0
28830.0,solar,499.0
27283.0,solar,461.0
28973.0,solar,694.0
26978.0,solar,689.0
25717.0,solar,685.0
25007.0,solar,683.0
24715.0,solar,682.0
24865.0,solar,658.0
26500.0,solar,450.0
28418.0,solar,306.0
31016.0,solar,858.0
33411.0,solar,2356.0
34929.0,solar,3843.0
36404.0,solar,4842.0
37537.0,solar,5213.0
38181.0,solar,5347.0
37951.0,solar,5360.0
37465.0,solar,5175.0
37143.0,solar,4890.0
